,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Min_temp2,Max_temp2,Mean_temp2,Min_temp3,Max_temp3,Mean_temp3,Min_temp4,Max_temp4,Mean_temp4,Min_temp5,Max_temp5,Mean_temp5,Min_temp6,Max_temp6,Mean_temp6,Min_temp7,Max_temp7,Mean_temp7,Target: Max_temp
1894,1.157629757182044,1.0650786148178657,1.1181733415578632,0.6326473865931007,0.7354856810676063,0.6963425726201937,0.6326473865931007,0.6855473577721124,0.6685905483479786,0.8401985563608226,0.5956583758402232,0.7129937871835226,0.766945202325156,0.6356090344766185,0.7018929774746364,0.9744963720928776,0.9751896328859766,0.9849636250512307,1.1087941878249332,1.3647085545908288,1.2624838677733823,1.267509788235544,1.2448565786816435,1.268034272627825,0.8053993336812976
1895,1.2308831112177108,0.8053993336812976,1.0071652444690027,1.157629757182044,1.0650786148178657,1.1181733415578632,0.6326473865931007,0.7354856810676063,0.6963425726201937,0.6326473865931007,0.6855473577721124,0.6685905483479786,0.8401985563608226,0.5956583758402232,0.7129937871835226,0.766945202325156,0.6356090344766185,0.7018929774746364,0.9744963720928776,0.9751896328859766,0.9849636250512307,1.1087941878249332,1.3647085545908288,1.2624838677733823,0.23610244811266765
1896,0.48614067852176757,0.23610244811266765,0.35221747164472605,1.2308831112177108,0.8053993336812976,1.0071652444690027,1.157629757182044,1.0650786148178657,1.1181733415578632,0.6326473865931007,0.7354856810676063,0.6963425726201937,0.6326473865931007,0.6855473577721124,0.6685905483479786,0.8401985563608226,0.5956583758402232,0.7129937871835226,0.766945202325156,0.6356090344766185,0.7018929774746364,0.9744963720928776,0.9751896328859766,0.9849636250512307,-0.14342880893308577
1897,0.3030072934326013,-0.14342880893308577,0.05804601435924574,0.48614067852176757,0.23610244811266765,0.35221747164472605,1.2308831112177108,0.8053993336812976,1.0071652444690027,1.157629757182044,1.0650786148178657,1.1181733415578632,0.6326473865931007,0.7354856810676063,0.6963425726201937,0.6326473865931007,0.6855473577721124,0.6685905483479786,0.8401985563608226,0.5956583758402232,0.7129937871835226,0.766945202325156,0.6356090344766185,0.7018929774746364,-0.1833794675694809
1898,0.08324723132560187,-0.1833794675694809,-0.06406289243850075,0.3030072934326013,-0.14342880893308577,0.05804601435924574,0.48614067852176757,0.23610244811266765,0.35221747164472605,1.2308831112177108,0.8053993336812976,1.0071652444690027,1.157629757182044,1.0650786148178657,1.1181733415578632,0.6326473865931007,0.7354856810676063,0.6963425726201937,0.6326473865931007,0.6855473577721124,0.6685905483479786,0.8401985563608226,0.5956583758402232,0.7129937871835226,-0.28325611416046864
1899,0.18091837003982375,-0.28325611416046864,-0.07516370214738696,0.08324723132560187,-0.1833794675694809,-0.06406289243850075,0.3030072934326013,-0.14342880893308577,0.05804601435924574,0.48614067852176757,0.23610244811266765,0.35221747164472605,1.2308831112177108,0.8053993336812976,1.0071652444690027,1.157629757182044,1.0650786148178657,1.1181733415578632,0.6326473865931007,0.7354856810676063,0.6963425726201937,0.6326473865931007,0.6855473577721124,0.6685905483479786,-0.2732684495013699
1900,-0.02663279972789795,-0.2732684495013699,-0.16397017981847523,0.18091837003982375,-0.28325611416046864,-0.07516370214738696,0.08324723132560187,-0.1833794675694809,-0.06406289243850075,0.3030072934326013,-0.14342880893308577,0.05804601435924574,0.48614067852176757,0.23610244811266765,0.35221747164472605,1.2308831112177108,0.8053993336812976,1.0071652444690027,1.157629757182044,1.0650786148178657,1.1181733415578632,0.6326473865931007,0.7354856810676063,0.6963425726201937,0.07629981356708714
1901,-0.05105058440645337,0.07629981356708714,0.019193180378144607,-0.02663279972789795,-0.2732684495013699,-0.16397017981847523,0.18091837003982375,-0.28325611416046864,-0.07516370214738696,0.08324723132560187,-0.1833794675694809,-0.06406289243850075,0.3030072934326013,-0.14342880893308577,0.05804601435924574,0.48614067852176757,0.23610244811266765,0.35221747164472605,1.2308831112177108,0.8053993336812976,1.0071652444690027,1.157629757182044,1.0650786148178657,1.1181733415578632,0.1661887954989763
1902,0.08324723132560187,0.1661887954989763,0.13020127746700508,-0.05105058440645337,0.07629981356708714,0.019193180378144607,-0.02663279972789795,-0.2732684495013699,-0.16397017981847523,0.18091837003982375,-0.28325611416046864,-0.07516370214738696,0.08324723132560187,-0.1833794675694809,-0.06406289243850075,0.3030072934326013,-0.14342880893308577,0.05804601435924574,0.48614067852176757,0.23610244811266765,0.35221747164472605,1.2308831112177108,0.8053993336812976,1.0071652444690027,0.10626280754438353
1903,0.25417172407549044,0.10626280754438353,0.1746045163025493,0.08324723132560187,0.1661887954989763,0.13020127746700508,-0.05105058440645337,0.07629981356708714,0.019193180378144607,-0.02663279972789795,-0.2732684495013699,-0.16397017981847523,0.18091837003982375,-0.28325611416046864,-0.07516370214738696,0.08324723132560187,-0.1833794675694809,-0.06406289243850075,0.3030072934326013,-0.14342880893308577,0.05804601435924574,0.48614067852176757,0.23610244811266765,0.35221747164472605,0.2760531067490626
1904,0.3152161857718792,0.2760531067490626,0.2967134231002958,0.25417172407549044,0.10626280754438353,0.1746045163025493,0.08324723132560187,0.1661887954989763,0.13020127746700508,-0.05105058440645337,0.07629981356708714,0.019193180378144607,-0.02663279972789795,-0.2732684495013699,-0.16397017981847523,0.18091837003982375,-0.28325611416046864,-0.07516370214738696,0.08324723132560187,-0.1833794675694809,-0.06406289243850075,0.3030072934326013,-0.14342880893308577,0.05804601435924574,-0.023576833023900585
1905,0.4739317861824899,-0.023576833023900585,0.20235654057476424,0.3152161857718792,0.2760531067490626,0.2967134231002958,0.25417172407549044,0.10626280754438353,0.1746045163025493,0.08324723132560187,0.1661887954989763,0.13020127746700508,-0.05105058440645337,0.07629981356708714,0.019193180378144607,-0.02663279972789795,-0.2732684495013699,-0.16397017981847523,0.18091837003982375,-0.28325611416046864,-0.07516370214738696,0.08324723132560187,-0.1833794675694809,-0.06406289243850075,0.04633681958979075
