,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Min_temp2,Max_temp2,Mean_temp2,Min_temp3,Max_temp3,Mean_temp3,Target: Mean_temp
1686,-1.1010153255843402,-0.7526763531381109,-0.9188252400227266,-1.1254331102628956,-1.00236796961558,-1.068686171092688,-0.9667175098522849,-0.9524296463200863,-0.9687788837127137,-0.5638240626561191,-0.5928737185925306,-0.585800948756145,-0.49144406623061354
1687,-0.29522843119200853,-0.6428120418880244,-0.49144406623061354,-1.1010153255843402,-0.7526763531381109,-0.9188252400227266,-1.1254331102628956,-1.00236796961558,-1.068686171092688,-0.9667175098522849,-0.9524296463200863,-0.9687788837127137,-0.591351353610588
1688,-0.4783618162811748,-0.6727750358653207,-0.591351353610588,-0.29522843119200853,-0.6428120418880244,-0.49144406623061354,-1.1010153255843402,-0.7526763531381109,-0.9188252400227266,-1.1254331102628956,-1.00236796961558,-1.068686171092688,-0.3804359691417531
1689,-0.4539440316026193,-0.3132191081377648,-0.3804359691417531,-0.4783618162811748,-0.6727750358653207,-0.591351353610588,-0.29522843119200853,-0.6428120418880244,-0.49144406623061354,-1.1010153255843402,-0.7526763531381109,-0.9188252400227266,-0.5080952807939426
1690,-0.4783618162811748,-0.5229600659788392,-0.5080952807939426,-0.4539440316026193,-0.3132191081377648,-0.3804359691417531,-0.4783618162811748,-0.6727750358653207,-0.591351353610588,-0.29522843119200853,-0.6428120418880244,-0.49144406623061354,-0.6080025681739172
1691,-0.4173173545847861,-0.7526763531381109,-0.6080025681739172,-0.4783618162811748,-0.5229600659788392,-0.5080952807939426,-0.4539440316026193,-0.3132191081377648,-0.3804359691417531,-0.4783618162811748,-0.6727750358653207,-0.591351353610588,-0.7745147138072078
1692,-0.7225396630667299,-0.8026146764336047,-0.7745147138072078,-0.4173173545847861,-0.7526763531381109,-0.6080025681739172,-0.4783618162811748,-0.5229600659788392,-0.5080952807939426,-0.4539440316026193,-0.3132191081377648,-0.3804359691417531,-0.8688715963327392
1693,-0.6492863090310633,-1.0323309635928766,-0.8688715963327392,-0.7225396630667299,-0.8026146764336047,-0.7745147138072078,-0.4173173545847861,-0.7526763531381109,-0.6080025681739172,-0.4783618162811748,-0.5229600659788392,-0.5080952807939426,-0.7578634992438787
1694,-0.6492863090310633,-0.8325776704109011,-0.7578634992438787,-0.6492863090310633,-1.0323309635928766,-0.8688715963327392,-0.7225396630667299,-0.8026146764336047,-0.7745147138072078,-0.4173173545847861,-0.7526763531381109,-0.6080025681739172,-0.7856155235160939
1695,-0.7713752324238408,-0.7826393471154073,-0.7856155235160939,-0.6492863090310633,-0.8325776704109011,-0.7578634992438787,-0.6492863090310633,-1.0323309635928766,-0.8688715963327392,-0.7225396630667299,-0.8026146764336047,-0.7745147138072078,-0.7190106652627776
1696,-0.7835841247631187,-0.6527997065471232,-0.7190106652627776,-0.7713752324238408,-0.7826393471154073,-0.7856155235160939,-0.6492863090310633,-0.8325776704109011,-0.7578634992438787,-0.6492863090310633,-1.0323309635928766,-0.8688715963327392,-0.6968090458450054
1697,-0.6614952013703411,-0.7127256945017157,-0.6968090458450054,-0.7835841247631187,-0.6527997065471232,-0.7190106652627776,-0.7713752324238408,-0.7826393471154073,-0.7856155235160939,-0.6492863090310633,-0.8325776704109011,-0.7578634992438787,-0.8744220011871823
1698,-0.8690463711380629,-0.8625406643881973,-0.8744220011871823,-0.6614952013703411,-0.7127256945017157,-0.6968090458450054,-0.7835841247631187,-0.6527997065471232,-0.7190106652627776,-0.7713752324238408,-0.7826393471154073,-0.7856155235160939,-0.802266738079423
1699,-0.7469574477452854,-0.8325776704109011,-0.802266738079423,-0.8690463711380629,-0.8625406643881973,-0.8744220011871823,-0.6614952013703411,-0.7127256945017157,-0.6968090458450054,-0.7835841247631187,-0.6527997065471232,-0.7190106652627776,-1.1075390050737892
1700,-0.9178819404951739,-1.2420719214339506,-1.1075390050737892,-0.7469574477452854,-0.8325776704109011,-0.802266738079423,-0.8690463711380629,-0.8625406643881973,-0.8744220011871823,-0.6614952013703411,-0.7127256945017157,-0.6968090458450054,-0.9909805031304857
1701,-1.0399708638879515,-0.9324543170018889,-0.9909805031304857,-0.9178819404951739,-1.2420719214339506,-1.1075390050737892,-0.7469574477452854,-0.8325776704109011,-0.802266738079423,-0.8690463711380629,-0.8625406643881973,-0.8744220011871823,-1.0131821225482578
1702,-1.0399708638879515,-0.972404975638284,-1.0131821225482578,-1.0399708638879515,-0.9324543170018889,-0.9909805031304857,-0.9178819404951739,-1.2420719214339506,-1.1075390050737892,-0.7469574477452854,-0.8325776704109011,-0.802266738079423,-1.0242829322571438
1703,-1.0155530792093959,-1.012355634274679,-1.0242829322571438,-1.0399708638879515,-0.972404975638284,-1.0131821225482578,-1.0399708638879515,-0.9324543170018889,-0.9909805031304857,-0.9178819404951739,-1.2420719214339506,-1.1075390050737892,-1.046484551674916
1704,-1.0155530792093959,-1.052306292911074,-1.046484551674916,-1.0155530792093959,-1.012355634274679,-1.0242829322571438,-1.0399708638879515,-0.972404975638284,-1.0131821225482578,-1.0399708638879515,-0.9324543170018889,-0.9909805031304857,-1.0187325274027008
1705,-1.003344186870118,-1.012355634274679,-1.0187325274027008,-1.0155530792093959,-1.052306292911074,-1.046484551674916,-1.0155530792093959,-1.012355634274679,-1.0242829322571438,-1.0399708638879515,-0.972404975638284,-1.0131821225482578,-1.0076317176938148
1706,-1.0643886485665068,-0.9424419816609876,-1.0076317176938148,-1.003344186870118,-1.012355634274679,-1.0187325274027008,-1.0155530792093959,-1.052306292911074,-1.046484551674916,-1.0155530792093959,-1.012355634274679,-1.0242829322571438,-0.9465772642949417
1707,-0.8446285864595074,-1.012355634274679,-0.9465772642949417,-1.0643886485665068,-0.9424419816609876,-1.0076317176938148,-1.003344186870118,-1.012355634274679,-1.0187325274027008,-1.0155530792093959,-1.052306292911074,-1.046484551674916,-1.0131821225482578
1708,-1.0521797562272293,-0.962417310979185,-1.0131821225482578,-0.8446285864595074,-1.012355634274679,-0.9465772642949417,-1.0643886485665068,-0.9424419816609876,-1.0076317176938148,-1.003344186870118,-1.012355634274679,-1.0187325274027008,-0.8633211914782962
