,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Min_temp2,Max_temp2,Mean_temp2,Min_temp3,Max_temp3,Mean_temp3,Target: Min_temp
555,-2.236442313137171,-1.671541501775198,-1.945650138094686,-1.3329842800306173,-1.5117388672296175,-1.4461137011948135,-2.4562023752441706,-1.6915168310933955,-2.0566582351835465,-3.00560253051167,-2.2108753933665315,-2.5950475060645197,-2.3829490212085047
556,-2.3829490212085047,-2.3407150339348157,-2.3841321215956848,-2.236442313137171,-1.671541501775198,-1.945650138094686,-1.3329842800306173,-1.5117388672296175,-1.4461137011948135,-2.4562023752441706,-1.6915168310933955,-2.0566582351835465,-1.7114599425482278
557,-1.7114599425482278,-1.361923897343136,-1.5349201788659022,-2.3829490212085047,-2.3407150339348157,-2.3841321215956848,-2.236442313137171,-1.671541501775198,-1.945650138094686,-1.3329842800306173,-1.5117388672296175,-1.4461137011948135,-1.1864775719592844
558,-1.1864775719592844,-1.361923897343136,-1.296252770124852,-1.7114599425482278,-1.361923897343136,-1.5349201788659022,-2.3829490212085047,-2.3407150339348157,-2.3841321215956848,-2.236442313137171,-1.671541501775198,-1.945650138094686,-1.3574020647091731
559,-1.3574020647091731,-1.3818992266613335,-1.3850592477959405,-1.1864775719592844,-1.361923897343136,-1.296252770124852,-1.7114599425482278,-1.361923897343136,-1.5349201788659022,-2.3829490212085047,-2.3407150339348157,-2.3841321215956848,-1.5771621268161726
560,-1.5771621268161726,-1.5716648551842103,-1.5904242274103324,-1.3574020647091731,-1.3818992266613335,-1.3850592477959405,-1.1864775719592844,-1.361923897343136,-1.296252770124852,-1.7114599425482278,-1.361923897343136,-1.5349201788659022,-1.3451931723698953
561,-1.3451931723698953,-1.1222199455247654,-1.2351983167259786,-1.5771621268161726,-1.5716648551842103,-1.5904242274103324,-1.3574020647091731,-1.3818992266613335,-1.3850592477959405,-1.1864775719592844,-1.361923897343136,-1.296252770124852,-1.3207753876913397
562,-1.3207753876913397,-0.6927503651835183,-0.9854300982760426,-1.3451931723698953,-1.1222199455247654,-1.2351983167259786,-1.5771621268161726,-1.5716648551842103,-1.5904242274103324,-1.3574020647091731,-1.3818992266613335,-1.3850592477959405,-1.5771621268161726
563,-1.5771621268161726,-1.1322076101838643,-1.3462064138148393,-1.3207753876913397,-0.6927503651835183,-0.9854300982760426,-1.3451931723698953,-1.1222199455247654,-1.2351983167259786,-1.5771621268161726,-1.5716648551842103,-1.5904242274103324,-1.760295511905339
564,-1.760295511905339,-1.6315908431388026,-1.706982729353636,-1.5771621268161726,-1.1322076101838643,-1.3462064138148393,-1.3207753876913397,-0.6927503651835183,-0.9854300982760426,-1.3451931723698953,-1.1222199455247654,-1.2351983167259786,-1.4428643110841173
565,-1.4428643110841173,-1.6915168310933955,-1.5959746322647754,-1.760295511905339,-1.6315908431388026,-1.706982729353636,-1.5771621268161726,-1.1322076101838643,-1.3462064138148393,-1.3207753876913397,-0.6927503651835183,-0.9854300982760426,-2.041100035708727
566,-2.041100035708727,-1.6915168310933955,-1.8679444701324837,-1.4428643110841173,-1.6915168310933955,-1.5959746322647754,-1.760295511905339,-1.6315908431388026,-1.706982729353636,-1.5771621268161726,-1.1322076101838643,-1.3462064138148393,-2.395157913547782
567,-2.395157913547782,-1.9312207829117658,-2.1621159274179638,-2.041100035708727,-1.6915168310933955,-1.8679444701324837,-1.4428643110841173,-1.6915168310933955,-1.5959746322647754,-1.760295511905339,-1.6315908431388026,-1.706982729353636,-2.053308928048005
568,-2.053308928048005,-1.831344136320778,-1.951200542949129,-2.395157913547782,-1.9312207829117658,-2.1621159274179638,-2.041100035708727,-1.6915168310933955,-1.8679444701324837,-1.4428643110841173,-1.6915168310933955,-1.5959746322647754,-1.5649532344768948
569,-1.5649532344768948,-1.5417018612069138,-1.5682226079925603,-2.053308928048005,-1.831344136320778,-1.951200542949129,-2.395157913547782,-1.9312207829117658,-2.1621159274179638,-2.041100035708727,-1.6915168310933955,-1.8679444701324837,-1.9556377893337826
570,-1.9556377893337826,-2.021109764843655,-2.012254996348002,-1.5649532344768948,-1.5417018612069138,-1.5682226079925603,-2.053308928048005,-1.831344136320778,-1.951200542949129,-2.395157913547782,-1.9312207829117658,-2.1621159274179638,-1.9800555740123382
571,-1.9800555740123382,-1.9611837768890623,-1.99005337693023,-1.9556377893337826,-2.021109764843655,-2.012254996348002,-1.5649532344768948,-1.5417018612069138,-1.5682226079925603,-2.053308928048005,-1.831344136320778,-1.951200542949129,-1.4428643110841173
572,-1.4428643110841173,-1.4218498852977286,-1.4461137011948135,-1.9800555740123382,-1.9611837768890623,-1.99005337693023,-1.9556377893337826,-2.021109764843655,-2.012254996348002,-1.5649532344768948,-1.5417018612069138,-1.5682226079925603,-1.418446526405562
573,-1.418446526405562,-1.3319609033658397,-1.3850592477959405,-1.4428643110841173,-1.4218498852977286,-1.4461137011948135,-1.9800555740123382,-1.9611837768890623,-1.99005337693023,-1.9556377893337826,-2.021109764843655,-2.012254996348002,-1.6259976961732836
574,-1.6259976961732836,-1.361923897343136,-1.496067344884801,-1.418446526405562,-1.3319609033658397,-1.3850592477959405,-1.4428643110841173,-1.4218498852977286,-1.4461137011948135,-1.9800555740123382,-1.9611837768890623,-1.99005337693023,-2.2242334207978933
575,-2.2242334207978933,-1.8213564716616795,-2.0233558060568884,-1.6259976961732836,-1.361923897343136,-1.496067344884801,-1.418446526405562,-1.3319609033658397,-1.3850592477959405,-1.4428643110841173,-1.4218498852977286,-1.4461137011948135,-1.601579911494728
576,-1.601579911494728,-1.6815291664342966,-1.6625794905180917,-2.2242334207978933,-1.8213564716616795,-2.0233558060568884,-1.6259976961732836,-1.361923897343136,-1.496067344884801,-1.418446526405562,-1.3319609033658397,-1.3850592477959405,-1.4306554187448395
577,-1.4306554187448395,-1.4618005439341237,-1.4627649157581428,-1.601579911494728,-1.6815291664342966,-1.6625794905180917,-2.2242334207978933,-1.8213564716616795,-2.0233558060568884,-1.6259976961732836,-1.361923897343136,-1.496067344884801,-0.5394062779775636
578,-0.5394062779775636,-0.7426886884790121,-0.6579562118639043,-1.4306554187448395,-1.4618005439341237,-1.4627649157581428,-1.601579911494728,-1.6815291664342966,-1.6625794905180917,-2.2242334207978933,-1.8213564716616795,-2.0233558060568884,-0.7591663400845631
