,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Min_temp2,Max_temp2,Mean_temp2,Min_temp3,Max_temp3,Mean_temp3,Min_temp4,Max_temp4,Mean_temp4,Min_temp5,Max_temp5,Mean_temp5,Min_temp6,Max_temp6,Mean_temp6,Min_temp7,Max_temp7,Mean_temp7,Min_temp8,Max_temp8,Mean_temp8,Min_temp9,Max_temp9,Mean_temp9,Min_temp10,Max_temp10,Mean_temp10,Min_temp11,Max_temp11,Mean_temp11,Min_temp12,Max_temp12,Mean_temp12,Min_temp13,Max_temp13,Mean_temp13,Min_temp14,Max_temp14,Mean_temp14,Min_temp15,Max_temp15,Mean_temp15,Min_temp16,Max_temp16,Mean_temp16,Min_temp17,Max_temp17,Mean_temp17,Min_temp18,Max_temp18,Mean_temp18,Min_temp19,Max_temp19,Mean_temp19,Min_temp20,Max_temp20,Mean_temp20,Min_temp21,Max_temp21,Mean_temp21,Min_temp22,Max_temp22,Mean_temp22,Min_temp23,Max_temp23,Mean_temp23,Min_temp24,Max_temp24,Mean_temp24,Min_temp25,Max_temp25,Mean_temp25,Min_temp26,Max_temp26,Mean_temp26,Min_temp27,Max_temp27,Mean_temp27,Min_temp28,Max_temp28,Mean_temp28,Min_temp29,Max_temp29,Mean_temp29,Min_temp30,Max_temp30,Mean_temp30,Target: Mean_temp
0,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.29120860244151137,1.0069412253063799,0.6887920609168849,0.7687780283582053,0.807755900939608,0.7985624691333518,0.6493856718790318,0.807755900939608,0.7436772650251184,0.6493856718790318,0.907348563122994,0.7985624691333518,1.4297423163780367
1,1.3418613394582382,1.4750267375682935,1.4297423163780367,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.29120860244151137,1.0069412253063799,0.6887920609168849,0.7687780283582053,0.807755900939608,0.7985624691333518,0.6493856718790318,0.807755900939608,0.7436772650251184,1.737099459384144
2,1.652281466304089,1.7738047241184516,1.737099459384144,1.3418613394582382,1.4750267375682935,1.4297423163780367,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.29120860244151137,1.0069412253063799,0.6887920609168849,0.7687780283582053,0.807755900939608,0.7985624691333518,1.5724438470594437
3,1.306043632514486,1.7638454579001128,1.5724438470594437,1.652281466304089,1.7738047241184516,1.737099459384144,1.3418613394582382,1.4750267375682935,1.4297423163780367,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.29120860244151137,1.0069412253063799,0.6887920609168849,1.8084502247248473
4,1.5567675811207504,1.9829493147035615,1.8084502247248473,1.306043632514486,1.7638454579001128,1.5724438470594437,1.652281466304089,1.7738047241184516,1.737099459384144,1.3418613394582382,1.4750267375682935,1.4297423163780367,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,1.7700305818490836
5,1.8313700010228493,1.6841713281534039,1.7700305818490836,1.5567675811207504,1.9829493147035615,1.8084502247248473,1.306043632514486,1.7638454579001128,1.5724438470594437,1.652281466304089,1.7738047241184516,1.737099459384144,1.3418613394582382,1.4750267375682935,1.4297423163780367,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,1.6108634899352072
6,1.6164637593603373,1.5746193997516797,1.6108634899352072,1.8313700010228493,1.6841713281534039,1.7700305818490836,1.5567675811207504,1.9829493147035615,1.8084502247248473,1.306043632514486,1.7638454579001128,1.5724438470594437,1.652281466304089,1.7738047241184516,1.737099459384144,1.3418613394582382,1.4750267375682935,1.4297423163780367,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.7601428262575883
7,0.8404134422457096,0.6782854401012063,0.7601428262575883,1.6164637593603373,1.5746193997516797,1.6108634899352072,1.8313700010228493,1.6841713281534039,1.7700305818490836,1.5567675811207504,1.9829493147035615,1.8084502247248473,1.306043632514486,1.7638454579001128,1.5724438470594437,1.652281466304089,1.7738047241184516,1.737099459384144,1.3418613394582382,1.4750267375682935,1.4297423163780367,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.9028443569389953
8,0.4941756084561062,1.2260450821098288,0.9028443569389953,0.8404134422457096,0.6782854401012063,0.7601428262575883,1.6164637593603373,1.5746193997516797,1.6108634899352072,1.8313700010228493,1.6841713281534039,1.7700305818490836,1.5567675811207504,1.9829493147035615,1.8084502247248473,1.306043632514486,1.7638454579001128,1.5724438470594437,1.652281466304089,1.7738047241184516,1.737099459384144,1.3418613394582382,1.4750267375682935,1.4297423163780367,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,1.1553162958368692
9,1.0314412126123869,1.2360043483281675,1.1553162958368692,0.4941756084561062,1.2260450821098288,0.9028443569389953,0.8404134422457096,0.6782854401012063,0.7601428262575883,1.6164637593603373,1.5746193997516797,1.6108634899352072,1.8313700010228493,1.6841713281534039,1.7700305818490836,1.5567675811207504,1.9829493147035615,1.8084502247248473,1.306043632514486,1.7638454579001128,1.5724438470594437,1.652281466304089,1.7738047241184516,1.737099459384144,1.3418613394582382,1.4750267375682935,1.4297423163780367,1.0433804482603044,1.3057192118565375,1.199224459123456,0.8165349709498746,1.096574621271427,0.9796836426905221,0.7687780283582053,0.9471856279963481,0.8754017548848786,0.756838792710288,0.6185298427911748,0.6887920609168849,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.7864961430815542
