,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Target: Mean_temp
25,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.737099459384144
26,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,1.5724438470594437
27,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.8084502247248473
28,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.7700305818490836
29,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,1.6108634899352072
30,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.7601428262575883
31,0.10224832871527767,0.5781090594473259,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,0.9028443569389953
32,-0.8185772811717996,-0.42524198872750923,0.10224832871527767,0.5781090594473259,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,1.1553162958368692
33,-6.562793884213187e-05,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,0.10224832871527767,0.5781090594473259,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,1.7864961430815542
34,0.35803322035057694,-0.42524198872750923,-6.562793884213187e-05,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,0.10224832871527767,0.5781090594473259,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,1.6602601736326168
35,0.716132068639996,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,-6.562793884213187e-05,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,0.10224832871527767,0.5781090594473259,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,0.9302869589931121
36,2.046213505143552,-0.3057954353733622,0.716132068639996,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,-6.562793884213187e-05,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,0.10224832871527767,0.5781090594473259,1.6881146568541334,-0.32968474604419157,0.9357754794039355
37,1.7904286135082528,-0.42524198872750923,2.046213505143552,-0.3057954353733622,0.716132068639996,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,-6.562793884213187e-05,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,0.10224832871527767,0.5781090594473259,0.6284183363978281
38,-0.6139493678635602,-0.42524198872750923,1.7904286135082528,-0.42524198872750923,2.046213505143552,-0.3057954353733622,0.716132068639996,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,-6.562793884213187e-05,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,0.8699132344740552
39,-0.7162633245176798,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,1.7904286135082528,-0.42524198872750923,2.046213505143552,-0.3057954353733622,0.716132068639996,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,-6.562793884213187e-05,-0.42524198872750923,0.8863787957065254
40,-0.9208912378259194,-0.42524198872750923,-0.7162633245176798,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,1.7904286135082528,-0.42524198872750923,2.046213505143552,-0.3057954353733622,0.716132068639996,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,1.133362214193576
41,-1.1255191511341587,-0.42524198872750923,-0.9208912378259194,-0.42524198872750923,-0.7162633245176798,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,1.7904286135082528,-0.42524198872750923,2.046213505143552,-0.3057954353733622,0.716132068639996,-0.42524198872750923,1.341925989804863
42,-0.4093214545553209,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-0.9208912378259194,-0.42524198872750923,-0.7162633245176798,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,1.7904286135082528,-0.42524198872750923,2.046213505143552,-0.3057954353733622,1.4681619592538002
43,1.6881146568541334,-0.35357405671502096,-0.4093214545553209,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-0.9208912378259194,-0.42524198872750923,-0.7162633245176798,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,1.7904286135082528,-0.42524198872750923,0.5021823669488908
44,1.3300158085647142,1.4381242435971846,1.6881146568541334,-0.35357405671502096,-0.4093214545553209,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-0.9208912378259194,-0.42524198872750923,-0.7162633245176798,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.5515790506463013
45,0.7672890469670557,-0.42524198872750923,1.3300158085647142,1.4381242435971846,1.6881146568541334,-0.35357405671502096,-0.4093214545553209,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-0.9208912378259194,-0.42524198872750923,-0.7162633245176798,-0.42524198872750923,0.3704578770891311
46,-0.9720482161529791,-0.42524198872750923,0.7672890469670557,-0.42524198872750923,1.3300158085647142,1.4381242435971846,1.6881146568541334,-0.35357405671502096,-0.4093214545553209,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-0.9208912378259194,-0.42524198872750923,0.4418086424298344
47,-0.5627923895365003,-0.42524198872750923,-0.9720482161529791,-0.42524198872750923,0.7672890469670557,-0.42524198872750923,1.3300158085647142,1.4381242435971846,1.6881146568541334,-0.35357405671502096,-0.4093214545553209,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,0.49120532612724443
48,-0.8697342594988595,-0.4013526780566798,-0.5627923895365003,-0.42524198872750923,-0.9720482161529791,-0.42524198872750923,0.7672890469670557,-0.42524198872750923,1.3300158085647142,1.4381242435971846,1.6881146568541334,-0.35357405671502096,-0.4093214545553209,-0.42524198872750923,0.941263999814759
49,-1.2278331077882783,-0.42524198872750923,-0.8697342594988595,-0.4013526780566798,-0.5627923895365003,-0.42524198872750923,-0.9720482161529791,-0.42524198872750923,0.7672890469670557,-0.42524198872750923,1.3300158085647142,1.4381242435971846,1.6881146568541334,-0.35357405671502096,1.105919612139459
50,-1.0232051944800389,-0.42524198872750923,-1.2278331077882783,-0.42524198872750923,-0.8697342594988595,-0.4013526780566798,-0.5627923895365003,-0.42524198872750923,-0.9720482161529791,-0.42524198872750923,0.7672890469670557,-0.42524198872750923,1.3300158085647142,1.4381242435971846,1.3199719081615697
51,-0.10237958459296148,-0.42524198872750923,-1.0232051944800389,-0.42524198872750923,-1.2278331077882783,-0.42524198872750923,-0.8697342594988595,-0.4013526780566798,-0.5627923895365003,-0.42524198872750923,-0.9720482161529791,-0.42524198872750923,0.7672890469670557,-0.42524198872750923,0.8699132344740552
52,-0.46047843288238055,-0.42524198872750923,-0.10237958459296148,-0.42524198872750923,-1.0232051944800389,-0.42524198872750923,-1.2278331077882783,-0.42524198872750923,-0.8697342594988595,-0.4013526780566798,-0.5627923895365003,-0.42524198872750923,-0.9720482161529791,-0.42524198872750923,0.7656313466684117
53,-0.8185772811717996,-0.42524198872750923,-0.46047843288238055,-0.42524198872750923,-0.10237958459296148,-0.42524198872750923,-1.0232051944800389,-0.42524198872750923,-1.2278331077882783,-0.42524198872750923,-0.8697342594988595,-0.4013526780566798,-0.5627923895365003,-0.42524198872750923,0.7491657854359418
54,-0.5627923895365003,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,-0.46047843288238055,-0.42524198872750923,-0.10237958459296148,-0.42524198872750923,-1.0232051944800389,-0.42524198872750923,-1.2278331077882783,-0.42524198872750923,-0.8697342594988595,-0.4013526780566798,0.8150280303658217
55,-0.358164476228261,-0.42524198872750923,-0.5627923895365003,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,-0.46047843288238055,-0.42524198872750923,-0.10237958459296148,-0.42524198872750923,-1.0232051944800389,-0.42524198872750923,-1.2278331077882783,-0.42524198872750923,1.1168966529611057
56,-0.4093214545553209,0.2675480207265436,-0.358164476228261,-0.42524198872750923,-0.5627923895365003,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,-0.46047843288238055,-0.42524198872750923,-0.10237958459296148,-0.42524198872750923,-1.0232051944800389,-0.42524198872750923,0.6448838976302983
57,0.10224832871527767,2.178692874392896,-0.4093214545553209,0.2675480207265436,-0.358164476228261,-0.42524198872750923,-0.5627923895365003,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,-0.46047843288238055,-0.42524198872750923,-0.10237958459296148,-0.42524198872750923,0.485716805716421
58,0.10224832871527767,0.10032284603073781,0.10224832871527767,2.178692874392896,-0.4093214545553209,0.2675480207265436,-0.358164476228261,-0.42524198872750923,-0.5627923895365003,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,-0.46047843288238055,-0.42524198872750923,0.2497104280510173
59,1.074230916929415,0.028654914018249523,0.10224832871527767,0.10032284603073781,0.10224832871527767,2.178692874392896,-0.4093214545553209,0.2675480207265436,-0.358164476228261,-0.42524198872750923,-0.5627923895365003,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,0.26068746887266414
60,0.6649750903129363,-0.42524198872750923,1.074230916929415,0.028654914018249523,0.10224832871527767,0.10032284603073781,0.10224832871527767,2.178692874392896,-0.4093214545553209,0.2675480207265436,-0.358164476228261,-0.42524198872750923,-0.5627923895365003,-0.42524198872750923,0.3375267546241909
61,1.074230916929415,0.07643353535990838,0.6649750903129363,-0.42524198872750923,1.074230916929415,0.028654914018249523,0.10224832871527767,0.10032284603073781,0.10224832871527767,2.178692874392896,-0.4093214545553209,0.2675480207265436,-0.358164476228261,-0.42524198872750923,0.3100841525700742
62,1.432329765218834,-0.42524198872750923,1.074230916929415,0.07643353535990838,0.6649750903129363,-0.42524198872750923,1.074230916929415,0.028654914018249523,0.10224832871527767,0.10032284603073781,0.10224832871527767,2.178692874392896,-0.4093214545553209,0.2675480207265436,0.20031374435360708
63,-0.8185772811717996,-0.42524198872750923,1.432329765218834,-0.42524198872750923,1.074230916929415,0.07643353535990838,0.6649750903129363,-0.42524198872750923,1.074230916929415,0.028654914018249523,0.10224832871527767,0.10032284603073781,0.10224832871527767,2.178692874392896,0.5131594077705377
64,-0.10237958459296148,-0.18634888201921512,-0.8185772811717996,-0.42524198872750923,1.432329765218834,-0.42524198872750923,1.074230916929415,0.07643353535990838,0.6649750903129363,-0.42524198872750923,1.074230916929415,0.028654914018249523,0.10224832871527767,0.10032284603073781,0.7327002242034716
65,0.40919019867763706,-0.42524198872750923,-0.10237958459296148,-0.18634888201921512,-0.8185772811717996,-0.42524198872750923,1.432329765218834,-0.42524198872750923,1.074230916929415,0.07643353535990838,0.6649750903129363,-0.42524198872750923,1.074230916929415,0.028654914018249523,1.0016377243338157
66,-0.051222606265901804,0.38699457408069066,0.40919019867763706,-0.42524198872750923,-0.10237958459296148,-0.18634888201921512,-0.8185772811717996,-0.42524198872750923,1.432329765218834,-0.42524198872750923,1.074230916929415,0.07643353535990838,0.6649750903129363,-0.42524198872750923,0.4363201220190114
67,1.0230739386023548,0.004765603347420147,-0.051222606265901804,0.38699457408069066,0.40919019867763706,-0.42524198872750923,-0.10237958459296148,-0.18634888201921512,-0.8185772811717996,-0.42524198872750923,1.432329765218834,-0.42524198872750923,1.074230916929415,0.07643353535990838,0.44729716284065785
68,1.0230739386023548,-0.42524198872750923,1.0230739386023548,0.004765603347420147,-0.051222606265901804,0.38699457408069066,0.40919019867763706,-0.42524198872750923,-0.10237958459296148,-0.18634888201921512,-0.8185772811717996,-0.42524198872750923,1.432329765218834,-0.42524198872750923,0.485716805716421
69,2.660097245068271,-0.23412750336087393,1.0230739386023548,-0.42524198872750923,1.0230739386023548,0.004765603347420147,-0.051222606265901804,0.38699457408069066,0.40919019867763706,-0.42524198872750923,-0.10237958459296148,-0.18634888201921512,-0.8185772811717996,-0.42524198872750923,0.16738262188866712
70,1.8415855918353123,-0.3057954353733622,2.660097245068271,-0.23412750336087393,1.0230739386023548,-0.42524198872750923,1.0230739386023548,0.004765603347420147,-0.051222606265901804,0.38699457408069066,0.40919019867763706,-0.42524198872750923,-0.10237958459296148,-0.18634888201921512,0.3100841525700742
71,-0.5116354112094404,0.004765603347420147,1.8415855918353123,-0.3057954353733622,2.660097245068271,-0.23412750336087393,1.0230739386023548,-0.42524198872750923,1.0230739386023548,0.004765603347420147,-0.051222606265901804,0.38699457408069066,0.40919019867763706,-0.42524198872750923,-0.024715592490149967
72,1.8415855918353123,2.345918049088702,-0.5116354112094404,0.004765603347420147,1.8415855918353123,-0.3057954353733622,2.660097245068271,-0.23412750336087393,1.0230739386023548,-0.42524198872750923,1.0230739386023548,0.004765603347420147,-0.051222606265901804,0.38699457408069066,0.06310073408302364
73,-0.6139493678635602,-0.23412750336087393,1.8415855918353123,2.345918049088702,-0.5116354112094404,0.004765603347420147,1.8415855918353123,-0.3057954353733622,2.660097245068271,-0.23412750336087393,1.0230739386023548,-0.42524198872750923,1.0230739386023548,0.004765603347420147,-0.019227072079326543
74,0.35803322035057694,1.9397997676846022,-0.6139493678635602,-0.23412750336087393,1.8415855918353123,2.345918049088702,-0.5116354112094404,0.004765603347420147,1.8415855918353123,-0.3057954353733622,2.660097245068271,-0.23412750336087393,1.0230739386023548,-0.42524198872750923,0.12896297901290374
75,-0.9720482161529791,3.158154611896902,0.35803322035057694,1.9397997676846022,-0.6139493678635602,-0.23412750336087393,1.8415855918353123,2.345918049088702,-0.5116354112094404,0.004765603347420147,1.8415855918353123,-0.3057954353733622,2.660097245068271,-0.23412750336087393,-0.024715592490149967
76,1.4834867435458938,0.8647807874972788,-0.9720482161529791,3.158154611896902,0.35803322035057694,1.9397997676846022,-0.6139493678635602,-0.23412750336087393,1.8415855918353123,2.345918049088702,-0.5116354112094404,0.004765603347420147,1.8415855918353123,-0.3057954353733622,0.057612213672200215
77,1.2277018519105944,-0.32968474604419157,1.4834867435458938,0.8647807874972788,-0.9720482161529791,3.158154611896902,0.35803322035057694,1.9397997676846022,-0.6139493678635602,-0.23412750336087393,1.8415855918353123,2.345918049088702,-0.5116354112094404,0.004765603347420147,-0.16741712317155702
78,1.5858007002000136,3.61205151464266,1.2277018519105944,-0.32968474604419157,1.4834867435458938,0.8647807874972788,-0.9720482161529791,3.158154611896902,0.35803322035057694,1.9397997676846022,-0.6139493678635602,-0.23412750336087393,1.8415855918353123,2.345918049088702,-0.03020411290097339
79,0.6138181119858762,-0.3774633673858504,1.5858007002000136,3.61205151464266,1.2277018519105944,-0.32968474604419157,1.4834867435458938,0.8647807874972788,-0.9720482161529791,3.158154611896902,0.35803322035057694,1.9397997676846022,-0.6139493678635602,-0.23412750336087393,0.0740777749046701
80,-0.5116354112094404,-0.21023819269004454,0.6138181119858762,-0.3774633673858504,1.5858007002000136,3.61205151464266,1.2277018519105944,-0.32968474604419157,1.4834867435458938,0.8647807874972788,-0.9720482161529791,3.158154611896902,0.35803322035057694,1.9397997676846022,0.12347445860208033
81,-0.2558505195741414,-0.42524198872750923,-0.5116354112094404,-0.21023819269004454,0.6138181119858762,-0.3774633673858504,1.5858007002000136,3.61205151464266,1.2277018519105944,-0.32968474604419157,1.4834867435458938,0.8647807874972788,-0.9720482161529791,3.158154611896902,0.12896297901290354
82,-0.051222606265901804,-0.42524198872750923,-0.2558505195741414,-0.42524198872750923,-0.5116354112094404,-0.21023819269004454,0.6138181119858762,-0.3774633673858504,1.5858007002000136,3.61205151464266,1.2277018519105944,-0.32968474604419157,1.4834867435458938,0.8647807874972788,-0.10155487824167674
83,-0.4093214545553209,-0.42524198872750923,-0.051222606265901804,-0.42524198872750923,-0.2558505195741414,-0.42524198872750923,-0.5116354112094404,-0.21023819269004454,0.6138181119858762,-0.3774633673858504,1.5858007002000136,3.61205151464266,1.2277018519105944,-0.32968474604419157,-0.22779084769061372
84,-1.2789900861153383,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,-0.051222606265901804,-0.42524198872750923,-0.2558505195741414,-0.42524198872750923,-0.5116354112094404,-0.21023819269004454,0.6138181119858762,-0.3774633673858504,1.5858007002000136,3.61205151464266,-0.2881645722096706
85,-1.2789900861153383,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,-0.051222606265901804,-0.42524198872750923,-0.2558505195741414,-0.42524198872750923,-0.5116354112094404,-0.21023819269004454,0.6138181119858762,-0.3774633673858504,-0.3046301334421407
86,-1.1255191511341587,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,-0.051222606265901804,-0.42524198872750923,-0.2558505195741414,-0.42524198872750923,-0.5116354112094404,-0.21023819269004454,-0.34853829672872727
87,0.35803322035057694,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,-0.051222606265901804,-0.42524198872750923,-0.2558505195741414,-0.42524198872750923,-0.32658421508543395
88,-0.1535365629200216,1.0320059621930846,0.35803322035057694,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,-0.051222606265901804,-0.42524198872750923,-0.01373855166850312
89,1.1765448735835349,-0.42524198872750923,-0.1535365629200216,1.0320059621930846,0.35803322035057694,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.20031374435360727
90,2.7112542233953305,-0.42524198872750923,1.1765448735835349,-0.42524198872750923,-0.1535365629200216,1.0320059621930846,0.35803322035057694,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-0.05764671495509012
91,1.5858007002000136,-0.42524198872750923,2.7112542233953305,-0.42524198872750923,1.1765448735835349,-0.42524198872750923,-0.1535365629200216,1.0320059621930846,0.35803322035057694,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-1.2789900861153383,-0.42524198872750923,-0.1838826844040269
92,0.9207599819482356,-0.42524198872750923,1.5858007002000136,-0.42524198872750923,2.7112542233953305,-0.42524198872750923,1.1765448735835349,-0.42524198872750923,-0.1535365629200216,1.0320059621930846,0.35803322035057694,-0.42524198872750923,-1.1255191511341587,-0.42524198872750923,-0.2662104905663771
93,1.5346437218729534,-0.4013526780566798,0.9207599819482356,-0.42524198872750923,1.5858007002000136,-0.42524198872750923,2.7112542233953305,-0.42524198872750923,1.1765448735835349,-0.42524198872750923,-0.1535365629200216,1.0320059621930846,0.35803322035057694,-0.42524198872750923,-0.2058367660473204
