,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Min_temp2,Max_temp2,Mean_temp2,Min_temp3,Max_temp3,Mean_temp3,Min_temp4,Max_temp4,Mean_temp4,Min_temp5,Max_temp5,Mean_temp5,Min_temp6,Max_temp6,Mean_temp6,Target: Mean_temp
0,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.29120860244151137,1.0069412253063799,0.6887920609168849,0.7687780283582053,0.807755900939608,0.7985624691333518,0.6493856718790318,0.807755900939608,0.7436772650251184,0.6493856718790318,0.907348563122994,0.7985624691333518,1.182758897890986
1,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.29120860244151137,1.0069412253063799,0.6887920609168849,0.7687780283582053,0.807755900939608,0.7985624691333518,0.6493856718790318,0.807755900939608,0.7436772650251184,1.182758897890986
2,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.29120860244151137,1.0069412253063799,0.6887920609168849,0.7687780283582053,0.807755900939608,0.7985624691333518,1.6218405307568537
3,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.29120860244151137,1.0069412253063799,0.6887920609168849,1.4923114490614229
4,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8881703848373789,1.3057192118565375,1.1278736937827527,1.3852853010503674
5,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.8881703848373789,1.3057192118565375,1.1278736937827527,0.8578384895702439
6,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.8881703848373789,1.1065338874897657,1.0181032855662857,0.6942805813277084
7,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7687780283582053,1.5049045362233093,1.182758897890986,0.7447749691072829
8,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0075627413165522,1.3057192118565375,1.182758897890986,0.7321513721623893
9,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.2463474542748993,1.903275184956853,1.6218405307568537,1.0521321121133906
10,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.504234944269914,1.4531163518879489,1.4923114490614229,1.332046653065381
11,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.1926208938592713,1.5188475089289835,1.3852853010503674,1.3358886173529574
12,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,0.923988091781131,0.7858455152592632,0.8578384895702439,1.4835298164041055
13,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,0.576556334426736,0.7788740289064262,0.6942805813277084,1.633915275660665
14,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,0.6720702196100747,0.7908251483684322,0.7447749691072829,1.6070215256476308
15,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,0.5729745637323608,0.8505807456784639,0.7321513721623893,1.59275137257949
16,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.8404134422457096,1.2081184029168193,1.0521321121133906,1.4456590255694246
17,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,1.1938148174240628,1.4212466999892652,1.332046653065381,0.5899986935220649
18,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.9777146521967589,1.6084809048940307,1.3358886173529574,0.40887751996489424
19,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,1.0839738494632234,1.7877476968241257,1.4835298164041055,0.386923438321601
20,0.38672248762485023,0.3795074535510485,0.386923438321601,0.43447943021651947,0.3795074535510485,0.40887751996489424,0.6613249075269492,0.5189371806077889,0.5899986935220649,1.4755807787149127,1.3923648279560834,1.4456590255694246,1.4349873775119932,1.6931346677499088,1.59275137257949,1.427823836123243,1.7250043196485925,1.6070215256476308,1.5973609823236694,1.6323831438180434,1.633915275660665,0.6887920609168849
